SNO	FileName	Index	KeyHash	Key	Translation	
1065328	Credits	2691	58781794	02691	{creditee}Crystal McClure
1065328	Credits	2692	58781795	02692	{creditee}Duncan McNab
1065328	Credits	2693	58781796	02693	{creditee}Samuel Nuñez Garcia
1065328	Credits	2694	58781797	02694	{creditee}Brae Priesing
1065328	Credits	2695	58781798	02695	{creditee}Leo Ramirez
1065328	Credits	2696	58781799	02696	{creditee}Rick C. Reischman
1065328	Credits	2697	58781800	02697	{creditee}Shawn Routhier
1065328	Credits	2698	58781801	02698	{creditee}Michael Sawyer
1065328	Credits	2699	58781802	02699	{creditee}Jeremy Scarbro
1065328	Credits	2700	58782585	02700	{creditee}Mike Sconzo
1065328	Credits	2701	58782586	02701	{creditee}Kevin Stallard
1065328	Credits	2702	58782587	02702	{creditee}Micheal Stephenson
1065328	Credits	2703	58782588	02703	{creditee}Derek Stiles
1065328	Credits	2704	58782589	02704	{creditee}Steve Vives
1065328	Credits	2705	58782590	02705	{creditee}Tom Weber III
1065328	Credits	2706	58782591	02706	{creditee}Bill Weiss
1065328	Credits	2707	58782592	02707	{creditee}Ron Wetzel
1065328	Credits	2708	58782593	02708	{role}Data Protection & Privacy Engineering
1065328	Credits	2709	58782594	02709	{creditee}Arvin Aragon
1065328	Credits	2710	58782618	02710	{creditee}Mustafa Avci
1065328	Credits	2711	58782619	02711	{creditee}Sid Dutta
1065328	Credits	2712	58782620	02712	{creditee}Nupur Goel
1065328	Credits	2713	58782621	02713	{creditee}Prashant Khadke
1065328	Credits	2714	58782622	02714	{creditee}Laurent Nguyen
1065328	Credits	2715	58782623	02715	{creditee}Bill Preston
1065328	Credits	2716	58782624	02716	{creditee}Jannelle Salcido
1065328	Credits	2717	58782625	02717	{creditee}Brett Springe
1065328	Credits	2718	58782626	02718	{creditee}Kristen Suk
1065328	Credits	2719	58782627	02719	{role}Identity Services
1065328	Credits	2720	58782651	02720	{creditee}Steve Biehl
1065328	Credits	2721	58782652	02721	{creditee}Nicolas Calligaro
1065328	Credits	2722	58782653	02722	{creditee}Jamil Hassan
1065328	Credits	2723	58782654	02723	{creditee}Marcia Loughry
1065328	Credits	2724	58782655	02724	{creditee}Chris Moore
1065328	Credits	2725	58782656	02725	{group}PHYSICAL SECURITY
1065328	Credits	2726	58782657	02726	{role}Physical Security Management
1065328	Credits	2727	58782658	02727	{creditee}Danny Abarca
1065328	Credits	2728	58782659	02728	{creditee}Joseph Angulo
1065328	Credits	2729	58782660	02729	{creditee}William Carroll
1065328	Credits	2730	58782684	02730	{creditee}Erin Cox
1065328	Credits	2731	58782685	02731	{creditee}Danielle Griffith
1065328	Credits	2732	58782686	02732	{creditee}Brianna Johnson
1065328	Credits	2733	58782687	02733	{creditee}Austin Pruitt
1065328	Credits	2734	58782688	02734	{creditee}Dan Tran
1065328	Credits	2735	58782689	02735	{role}Physical Security Team
1065328	Credits	2736	58782690	02736	{creditee}Manar Abouzakhem
1065328	Credits	2737	58782691	02737	{creditee}Khurram Akmal
1065328	Credits	2738	58782692	02738	{creditee}Micheal Biggerstaff
1065328	Credits	2739	58782693	02739	{creditee}Cory Bravo
1065328	Credits	2740	58782717	02740	{creditee}Gabriel Colon
1065328	Credits	2741	58782718	02741	{creditee}Jimmy Dinh
1065328	Credits	2742	58782719	02742	{creditee}Kevin Duarte
1065328	Credits	2743	58782720	02743	{creditee}Allan Feliciano
1065328	Credits	2744	58782721	02744	{creditee}Anthony Garcia
1065328	Credits	2745	58782722	02745	{creditee}Jennifer Gonzalez
1065328	Credits	2746	58782723	02746	{creditee}Memoona Guandique
1065328	Credits	2747	58782724	02747	{creditee}Matthew LeBlanc
1065328	Credits	2748	58782725	02748	{creditee}Steve Lee (SungJun)
1065328	Credits	2749	58782726	02749	{creditee}Carlos Mendez
1065328	Credits	2750	58782750	02750	{creditee}Rey Moreno
1065328	Credits	2751	58782751	02751	{creditee}Jose Ontiveros
1065328	Credits	2752	58782752	02752	{creditee}Joshua Watson
1065328	Credits	2753	58782753	02753	{group}QUALITY ASSURANCE
1065328	Credits	2754	58782754	02754	{role}Vice President, Global Quality Assurance
1065328	Credits	2755	58782755	02755	{creditee}Wladia Summers
1065328	Credits	2756	58782756	02756	{role}Director, Quality Assurance
1065328	Credits	2757	58782757	02757	{creditee}Arec Nevers
1065328	Credits	2758	58782758	02758	{role}Test Directors 
1065328	Credits	2759	58782759	02759	{creditee}Ron Gray
1065328	Credits	2760	58782783	02760	{creditee}Felicia Lee
1065328	Credits	2761	58782784	02761	{role}Director, Operations
1065328	Credits	2762	58782785	02762	{creditee}Chris Clark
1065328	Credits	2763	58782786	02763	{role}Director, User Research
1065328	Credits	2764	58782787	02764	{creditee}Ian Livingston
1065328	Credits	2765	58782788	02765	{role}Technical Directors, Engineering
1065328	Credits	2766	58782789	02766	{creditee}Branka Billante
1065328	Credits	2767	58782790	02767	{creditee}Ken Macalino
1065328	Credits	2768	58782791	02768	{role}Data Team Management
1065328	Credits	2769	58782792	02769	{creditee}Douglas Hill
1065328	Credits	2770	58782816	02770	{role}Data Team
1065328	Credits	2771	58782817	02771	{creditee}Mark Bergman
1065328	Credits	2772	58782818	02772	{creditee}Qin Hu
1065328	Credits	2773	58782819	02773	{creditee}Jerome Joseph
1065328	Credits	2774	58782820	02774	{creditee}David Keh
1065328	Credits	2775	58782821	02775	{creditee}Asher Litwin
1065328	Credits	2776	58782822	02776	{creditee}Brandon Molander
1065328	Credits	2777	58782823	02777	{creditee}Christine Schaper
1065328	Credits	2778	58782824	02778	{creditee}Terina Smith
1065328	Credits	2779	58782825	02779	{role}Operations Management
1065328	Credits	2780	58782849	02780	{creditee}Heidi Dozier
1065328	Credits	2781	58782850	02781	{creditee}James Gilbertson
1065328	Credits	2782	58782851	02782	{creditee}Luis Rivas
1065328	Credits	2783	58782852	02783	{creditee}Leonard Rodriguez
1065328	Credits	2784	58782853	02784	{creditee}Chad Shoemaker
1065328	Credits	2785	58782854	02785	{creditee}Albert Yao
1065328	Credits	2786	58782855	02786	{role}Operations Team
1065328	Credits	2787	58782856	02787	{creditee}David Amargo
1065328	Credits	2788	58782857	02788	{creditee}Larry Bolden
1065328	Credits	2789	58782858	02789	{creditee}Alex Crast
1065328	Credits	2790	58782882	02790	{creditee}Nathaniel Dao
1065328	Credits	2791	58782883	02791	{creditee}Allan Gallardo
1065328	Credits	2792	58782884	02792	{creditee}Nicole Guerrero
1065328	Credits	2793	58782885	02793	{creditee}Anton Hsin
1065328	Credits	2794	58782886	02794	{creditee}Tim Johnson
1065328	Credits	2795	58782887	02795	{creditee}Russel Koh
1065328	Credits	2796	58782888	02796	{creditee}Dexter Manglicmot
1065328	Credits	2797	58782889	02797	{creditee}Kaitlyn McCollum
1065328	Credits	2798	58782890	02798	{creditee}Stephen Michel
1065328	Credits	2799	58782891	02799	{creditee}Christopher J. Mountain
1065328	Credits	2800	58783674	02800	{creditee}Christian Nguyen
1065328	Credits	2801	58783675	02801	{creditee}Danny H. Nguyen
1065328	Credits	2802	58783676	02802	{creditee}Rob Rivera
1065328	Credits	2803	58783677	02803	{creditee}Anthony Roybal
1065328	Credits	2804	58783678	02804	{creditee}Mariela Suarez
1065328	Credits	2805	58783679	02805	{creditee}Andrew Thacker
1065328	Credits	2806	58783680	02806	{creditee}Ryan Van Natter
1065328	Credits	2807	58783681	02807	{creditee}Kristina Wong
1065328	Credits	2808	58783682	02808	{creditee}Jose Zamora
1065328	Credits	2809	58783683	02809	{role}Quality Software Engineering Management
1065328	Credits	2810	58783707	02810	{creditee}Elí De la Rosa
1065328	Credits	2811	58783708	02811	{creditee}Sharif Gaines
1065328	Credits	2812	58783709	02812	{creditee}Krishan Khandpur
1065328	Credits	2813	58783710	02813	{creditee}Chet Raghunath
1065328	Credits	2814	58783711	02814	{creditee}Amandeep Singh
1065328	Credits	2815	58783712	02815	{creditee}Bryce Sturrock
1065328	Credits	2816	58783713	02816	{creditee}Jessica Zhang
1065328	Credits	2817	58783714	02817	{role}Quality Software Engineers
1065328	Credits	2818	58783715	02818	{creditee}Will Burton
1065328	Credits	2819	58783716	02819	{creditee}Damien Chow
1065328	Credits	2820	58783740	02820	{creditee}Jonathan Dabu
1065328	Credits	2821	58783741	02821	{creditee}Chris Godsey
1065328	Credits	2822	58783742	02822	{creditee}Kevin Hewitt
1065328	Credits	2823	58783743	02823	{creditee}Nathan Kilker
1065328	Credits	2824	58783744	02824	{creditee}Trevor Marsano
1065328	Credits	2825	58783745	02825	{creditee}Nic Ming
1065328	Credits	2826	58783746	02826	{creditee}Nathan Mitson
1065328	Credits	2827	58783747	02827	{creditee}Matthew Salow
1065328	Credits	2828	58783748	02828	{creditee}Paul Scaccianoce
1065328	Credits	2829	58783749	02829	{creditee}Alex Sparks
1065328	Credits	2830	58783773	02830	{creditee}Nicholas Stallings
1065328	Credits	2831	58783774	02831	{creditee}Connor Swanson
1065328	Credits	2832	58783775	02832	{creditee}Colton Swartwoudt
1065328	Credits	2833	58783776	02833	{creditee}Alex Trest
1065328	Credits	2834	58783777	02834	{creditee}Clint Walls
1065328	Credits	2835	58783778	02835	{creditee}Jay Yang
1065328	Credits	2836	58783779	02836	{role}User Research Management
1065328	Credits	2837	58783780	02837	{creditee}Megan Brodsky
1065328	Credits	2838	58783781	02838	{creditee}Lila Gonzalez
1065328	Credits	2839	58783782	02839	{creditee}Dan Jenrette
1065328	Credits	2840	58783806	02840	{role}User Research Team
1065328	Credits	2841	58783807	02841	{creditee}Dan Brown
1065328	Credits	2842	58783808	02842	{creditee}Nikki Crenshaw
1065328	Credits	2843	58783809	02843	{creditee}Bryan Da Silva
1065328	Credits	2844	58783810	02844	{creditee}Brady Do
1065328	Credits	2845	58783811	02845	{creditee}Christopher Fishman
1065328	Credits	2846	58783812	02846	{creditee}Mark Frazer
1065328	Credits	2847	58783813	02847	{creditee}Jaguar Jung
1065328	Credits	2848	58783814	02848	{creditee}Je Seok Lee
1065328	Credits	2849	58783815	02849	{creditee}Adam Lobel
1065328	Credits	2850	58783839	02850	{creditee}Max Peters
1065328	Credits	2851	58783840	02851	{creditee}Kali Smith
1065328	Credits	2852	58783841	02852	{creditee}Zeke Turner
1065328	Credits	2853	58783842	02853	{creditee}Katie Westbrook
1065328	Credits	2854	58783843	02854	{role}Quality Assurance Management
1065328	Credits	2855	58783844	02855	{creditee}David Anderson
1065328	Credits	2856	58783845	02856	{creditee}Todd Attaway
1065328	Credits	2857	58783846	02857	{creditee}Ayoub Azzam
1065328	Credits	2858	58783847	02858	{creditee}Shawn Benson
1065328	Credits	2859	58783848	02859	{creditee}Aaron Blean
1065328	Credits	2860	58783872	02860	{creditee}Dustin Bosteder
1065328	Credits	2861	58783873	02861	{creditee}Brian Carl
1065328	Credits	2862	58783874	02862	{creditee}David Carlock
1065328	Credits	2863	58783875	02863	{creditee}Bryan Chice
1065328	Credits	2864	58783876	02864	{creditee}Toni Conner
1065328	Credits	2865	58783877	02865	{creditee}Vincent Correa
1065328	Credits	2866	58783878	02866	{creditee}Christopher Evans
1065328	Credits	2867	58783879	02867	{creditee}Christopher Ferraro
1065328	Credits	2868	58783880	02868	{creditee}Jay Frank
1065328	Credits	2869	58783881	02869	{creditee}Ed Hanley
1065328	Credits	2870	58783905	02870	{creditee}Peter Hsu
1065328	Credits	2871	58783906	02871	{creditee}Doug Jacobs
1065328	Credits	2872	58783907	02872	{creditee}Ali Kholafaei
1065328	Credits	2873	58783908	02873	{creditee}Ben LeBar
1065328	Credits	2874	58783909	02874	{creditee}Carey Littlefield
1065328	Credits	2875	58783910	02875	{creditee}Sergio Macias
1065328	Credits	2876	58783911	02876	{creditee}Jonathan Mason
1065328	Credits	2877	58783912	02877	{creditee}Kristofer Meyer-Ruef
1065328	Credits	2878	58783913	02878	{creditee}Ryan Mozena
1065328	Credits	2879	58783914	02879	{creditee}Manijeh Namini
1065328	Credits	2880	58783938	02880	{creditee}Chris Nuzzo
1065328	Credits	2881	58783939	02881	{creditee}Eric Ostrom
1065328	Credits	2882	58783940	02882	{creditee}Alfredo Padron
1065328	Credits	2883	58783941	02883	{creditee}Andrew Porras
1065328	Credits	2884	58783942	02884	{creditee}David Quick
1065328	Credits	2885	58783943	02885	{creditee}Jacob T. Rodriguez
1065328	Credits	2886	58783944	02886	{creditee}Travis Rudisill
1065328	Credits	2887	58783945	02887	{creditee}Brallan Saucedo
1065328	Credits	2888	58783946	02888	{creditee}Erik Speeckaert
1065328	Credits	2889	58783947	02889	{creditee}Andrew St. Pierre
1065328	Credits	2890	58783971	02890	{creditee}Sean Stamps
1065328	Credits	2891	58783972	02891	{creditee}Kevin M. Starr
1065328	Credits	2892	58783973	02892	{creditee}Shawn Su
1065328	Credits	2893	58783974	02893	{creditee}Yevheniia Vinichenko
1065328	Credits	2894	58783975	02894	{creditee}Yeng Vue
1065328	Credits	2895	58783976	02895	{creditee}Jason Whitney
1065328	Credits	2896	58783977	02896	{creditee}Devin Wilson
1065328	Credits	2897	58783978	02897	{creditee}Yun Yang
1065328	Credits	2898	58783979	02898	{creditee}Aaron Yasukochi
1065328	Credits	2899	58783980	02899	{creditee}Kevin Zhao
1065328	Credits	2900	58784763	02900	{role}Quality Assurance Team
1065328	Credits	2901	58784764	02901	{list}Sebastian Acosta, Michael Alcorn, Leticia Allain, Romel Alonzo, Carol Alvarado, Steven Alvarez, Cole Andersen, Mitchell Andersen, Richard Arambul, Zachary Askins, Ciji Bambrick, Patrick Banta, Mariia Baranovska, Marlon Barroquillo, Ryan Bebee, Justice Bentzel, Timothy Biley, Nyle Billups, Jonathan Boakes, Kelly Bollinger, Jerome Bonoan, Alex Borlin, Brian Paul Boswell, Ellis Bouvia, Austin Bressie, Wesley Broadnax, Jesse Brown, David Butterfield, Felipe Cabral, Heather Cameron, Scott Carnahan, Paul Carver, Jessica Castillo, Enrique Castro, Chris Cavalieri, James Chapman, Tim Chau, Ben Choi, Paul Chung, Sarah Conway, Donnie Cornwell, Chris Cossey, Lauren Countess, Adam Cruz, Chase Culver, Akshat Dagaria, Nicholas DalSoglio, Jennifer de los Reyes-Powell, Christian Decomain, Klinsmann Dennis, Alex deNoyelles, Carl deSoto, Carlos Diaz, Eric Dobbs, Corey Dopson, Daniel Duffin, Tyler Dvorak, Jonathan Ebling, John Ehresmann, Foster M. Elmendorf, Garrett Elmendorf, Timothy Evans, Panyia Fang, Cory Finnegan, Aldo Flores, Zach Frame, Andrew Freeman, Josh Fuesting, Ryan Galang, Mariel Garcia, Paul Gheorghe, Lucas Goodman, Kelli Greenfield, Cody Griffith, Herbert Haneke, Greg Hansen, Zachary Hart, Mehedhi Hasan, Simon Hedrick, Kory Heinichen, Daniel Helwig, Kenneth Hile, Trevor Hilseth, Eric Hom, Justin Hong, Patrick Horaczek, Abigail Horn, Shaobo Hou, Kaity Howe, Ting Huang, Scott Hudson, Shaun Jackson, Chris Jacobson, Rachel Jegel, Dae Kang, Ashley Kennedy, Dakota Reese Kesner, Judson Kidde, Morgan Kirkpatrick, Rostin Kohnechi, Illia Kuznietsov, Jason K Kwon, Eric Lanham, Erik Larson, Mike Laursen, Connor Leger, Joe Lewis, Joshua R. Lewis, Tyler Lewis, Parker Lim, Ren Lobo, Jean Luis, Dennis Lukowski, Stephen Lutterloh, Ely Madden, Lakshmi Mahareddy, Vivian Mai, Jeff Manners, Raymond Mariorenzi, Keith McAvoy, Hunter McCall, Zachary McCann, Mark McClarin, Harley Miller, Tony Misgen, Meko Morgan, Senna Motto, Natalie Natalino, James S. Nelson, Stan Nepohodin, Dean Nevins, Tri-Vien Nguyen, Jesica O'Black, Kevin O'Brien, Katia Oliveira, Carrie Patterson, Carlos Penate, Steve Peñate, Elissa Pendragon, Allie Petrequin, Long Phan, Albert Portillo, Dana Pull, Steven Quintero, Laura Rampey, Camden Rapp, Kimberly Reed, Timothy Reed, Jonathan Reinhold, Chase Reisinger, Steve Rentas, Danielle Riggins, Thomas Riggs, Cody Rinehart, Gregory Risselada, Jared Ritter, Shaunna Roche, Jeremy Rodriquez, Scott Rofé, Alonso Rojas, Spencer Rosenberger, Matthieu Roussotte, Jesse Ruderman, Andrew Rumer, Charles Salzman, Michael Sassone, Anna Savostianova, Corey Scanlan, Jordan Schilling, Kurt Servito, Emmett Shatley, Joshua Sheffey, Xander Shiells, Matt Shipley, Arsh Singh, Charles Sites, Irene Sizemore, Justin Sloate, Shaun Smiley, James Smith, Brennen Snow, TJ Snyder, Ben Soriano, Alissa Soto, Nolan Speed, Francesco Spezzotti, Karl Standish, Zachary Stoneman, Brandon Su, Sean Tam, Kevin Tea, Adrian TerBorg, Thomas Teshima, Aric Tetley, Lyvon Phan Tran, Monica Tran, Dustin Trimble, Von Trinks, Nadi Tsoy, Perry Tsui, Neil Stephen Valdez, Andrew Van Winkle, Andrew Vassallo, Faith Velez, Anh Vuong, Qiwei Wang, Shane Webster, Mike Westergaard, Chad Wheeldon, Austin White, Tyler Wissler, Xinyi Xu, Saar Yaffe, Landon Yang, Kea Yonni, Kurt Young, Giovanni Zillinger
1065328	Credits	2902	58784765	02902	{role}Quality Assurance Administrative Support
1065328	Credits	2903	58784766	02903	{creditee}Roxy Segovia
1065328	Credits	2904	58784767	02904	{group}STORY & FRANCHISE DEVELOPMENT
1065328	Credits	2905	58784768	02905	{role}Creative Director, Vice President, Story & Franchise Development
1065328	Credits	2906	58784769	02906	{creditee}Jeff Chamberlain
1065328	Credits	2907	58784770	02907	{role}Production Director, Audio
1065328	Credits	2908	58784771	02908	{creditee}David Seeholzer
1065328	Credits	2909	58784772	02909	{role}Music Director
1065328	Credits	2910	58784796	02910	{creditee}Derek Duke
1065328	Credits	2911	58784797	02911	{role}Audio, Music
1065328	Credits	2912	58784798	02912	{creditee}Adam Burgess
1065328	Credits	2913	58784799	02913	{creditee}Jon Everist
1065328	Credits	2914	58784800	02914	{creditee}Jake Lefkowitz
1065328	Credits	2915	58784801	02915	{creditee}Nathan Nance
1065328	Credits	2916	58784802	02916	{creditee}Catherine Nguyen
1065328	Credits	2917	58784803	02917	{creditee}Lawrence Peacock
1065328	Credits	2918	58784804	02918	{creditee}Glenn Stafford
1065328	Credits	2919	58784805	02919	{creditee}Hillel Teplitzki
1065328	Credits	2920	58784829	02920	{role}Audio, Production
1065328	Credits	2921	58784830	02921	{creditee}Anastasia Barbato
1065328	Credits	2922	58784831	02922	{creditee}Kristin Cercado
1065328	Credits	2923	58784832	02923	{creditee}Dennis Crabtree
1065328	Credits	2924	58784833	02924	{creditee}Tim Friesen
1065328	Credits	2925	58784834	02925	{creditee}Robby Glade
1065328	Credits	2926	58784835	02926	{creditee}Saundra Hall
1065328	Credits	2927	58784836	02927	{creditee}Caroline Hernández
1065328	Credits	2928	58784837	02928	{creditee}Mike Hoffman
1065328	Credits	2929	58784838	02929	{creditee}Carsen Lundgren
1065328	Credits	2930	58784862	02930	{creditee}Shacora Mitchell
1065328	Credits	2931	58784863	02931	{creditee}Charlotte Pyle
1065328	Credits	2932	58784864	02932	{creditee}Monica Srulevitch
1065328	Credits	2933	58784865	02933	{creditee}David Tangney
1065328	Credits	2934	58784866	02934	{creditee}Joel Taubel
1065328	Credits	2935	58784867	02935	{creditee}Aly Testa
1065328	Credits	2936	58784868	02936	{creditee}Lara Tran
1065328	Credits	2937	58784869	02937	{creditee}Jorge Velasco
1065328	Credits	2938	58784870	02938	{role}Senior Casting & Voice Director
1065328	Credits	2939	58784871	02939	{creditee}Andrea Toyias
